,elevation,mindate,maxdate,latitude,name,datacoverage,id,elevationUnit,longitude
88,323.1,1946-04-01,1954-11-01,39.2,"ISAACS CREEK, WV US",0.9998,COOP:464499,METERS,-80.5
89,307.8,1931-01-01,1976-06-01,39.11667,"JANE LEW, WV US",0.9378,COOP:464559,METERS,-80.41667
90,342.0,1946-07-01,1954-11-01,39.1,"JESSE RUN, WV US",0.9898,COOP:464619,METERS,-80.33333
91,235.0,1960-07-01,1961-07-01,38.23333,"JODIE, WV US",0.9992,COOP:464631,METERS,-81.13333
92,244.1,1951-05-01,1954-05-01,39.31667,"JUNCTION, WV US",0.9993,COOP:464697,METERS,-78.86667
93,189.0,1948-08-01,1948-08-01,38.13806,"KANAWHA FALLS, WV US",0.9819,COOP:464727,METERS,-81.21444
94,409.0,1931-01-01,1952-11-01,38.01667,"KAYFORD, WV US",0.9011,COOP:464755,METERS,-81.45
95,167.6,1931-01-01,1995-06-01,39.38333,"KEARNEYSVILLE, WV US",1.0,COOP:464763,METERS,-77.88333
96,189.0,1931-01-01,1985-10-01,37.83333,"KERMIT, WV US",0.7052,COOP:464816,METERS,-82.4
97,284.1,1954-11-01,1965-05-01,39.43333,"KEYSER, WV US",0.8899,COOP:464836,METERS,-78.98333
98,294.1,1996-01-01,2015-11-01,39.42127,"KEYSER 2 SSW, WV US",1.0,COOP:464840,METERS,-79.00513
99,566.9,1948-03-01,1948-11-01,39.46667,"KINGWOOD, WV US",0.332,COOP:464897,METERS,-79.68333
100,409.0,1938-01-01,1960-12-01,39.36667,"KNOBLY MOUNTAIN, WV US",0.9565,COOP:464941,METERS,-79.0
101,506.0,1963-10-01,1994-04-01,37.73333,"KOPPERSTON, WV US",1.0,COOP:464956,METERS,-81.58333
102,986.0,1942-07-01,2014-12-01,38.63125,"KUMBRABOW, WV US",0.5115,COOP:464971,METERS,-80.08545
103,338.9,1946-02-01,1954-06-01,39.28333,"LAKE FLOYD, WV US",1.0,COOP:464994,METERS,-80.5
104,274.3,1931-01-01,2015-11-01,39.7204,"LAKE LYNN, WV US",0.9814,COOP:465002,METERS,-79.8561
105,189.0,1948-08-01,1961-10-01,38.95,"LAKIN, WV US",0.5872,COOP:465010,METERS,-82.08333
106,175.3,1997-08-01,2001-03-01,38.56972,"LESAGE 5 N, WV US",0.9547,COOP:465051,METERS,-82.28778
107,167.6,1937-09-01,1950-02-01,38.55,"LESAGE GREENBOTTOM, WV US",0.8536,COOP:465055,METERS,-82.28333
108,701.0,1931-05-01,2015-11-01,37.8566,"LEWISBURG 3 N, WV US",0.9349,COOP:465224,METERS,-80.4042
109,605.0,1940-05-01,2009-10-01,37.4797,"LINDSIDE, WV US",0.9323,COOP:465284,METERS,-80.6555
110,326.1,1945-09-01,1954-11-01,38.96667,"LITTLE SKIN CREEK, WV US",0.9641,COOP:465314,METERS,-80.41667
111,202.7,1948-08-01,2014-01-01,38.8955,"LIVERPOOL, WV US",0.8689,COOP:465323,METERS,-81.5311
112,219.5,1948-08-01,2013-05-01,38.8532,"LOCKNEY, WV US",1.0,COOP:465341,METERS,-80.9667
113,204.8,1931-01-01,2015-11-01,37.8663,"LOGAN, WV US",0.9647,COOP:465353,METERS,-81.98441
114,192.6,1934-07-01,2015-11-01,38.19345,"LONDON LOCKS, WV US",0.9887,COOP:465365,METERS,-81.37007
115,189.0,1948-08-01,1948-08-01,38.2,"LONDON LOCKS UPPER, WV US",0.9819,COOP:465366,METERS,-81.36667
116,609.9,1951-09-01,1951-10-01,38.06667,"LOOKOUT, WV US",0.998,COOP:465399,METERS,-80.96667
117,702.0,1953-01-01,1955-07-01,38.06667,"LOOKOUT 2, WV US",0.7432,COOP:465400,METERS,-80.96667
118,515.1,2002-11-01,2012-12-01,38.9452,"LOST RIVER, WV US",0.9507,COOP:465453,METERS,-78.798
119,203.9,1948-08-01,1950-08-01,39.08333,"MACFARLAN, WV US",0.9144,COOP:465547,METERS,-81.2
120,210.0,1932-07-01,2015-11-01,38.10263,"MADISON 3 NNW, WV US",0.983,COOP:465563,METERS,-81.84643
121,218.5,1942-01-01,2015-11-01,37.74467,"MAN, WV US",0.6663,COOP:465600,METERS,-81.88732
122,299.0,1931-01-01,1979-06-01,39.55,"MANNINGTON 1 N, WV US",0.9966,COOP:465621,METERS,-80.35
123,335.3,1946-11-01,2015-11-01,39.5436,"MANNINGTON 8 WNW, WV US",0.9723,COOP:465626,METERS,-80.4647
124,655.3,1931-01-01,2015-11-01,38.2175,"MARLINTON, WV US",0.5545,COOP:465672,METERS,-80.0914
125,140.2,1998-02-01,2015-11-01,39.46594,"MARTINSBURG 2, WV US",0.8367,COOP:465706,METERS,-77.96676
126,165.0,1931-01-01,2015-11-01,39.40375,"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",0.999,COOP:465707,METERS,-77.97501
127,164.9,1952-11-01,1972-04-01,39.46667,"MARTINSBURG 2 W, WV US",0.0478,COOP:465712,METERS,-78.0
128,469.4,1948-05-01,2001-01-01,38.87222,"MATHIAS, WV US",0.9126,COOP:465739,METERS,-78.86167
129,762.9,1951-09-01,1981-05-01,37.41667,"MATOAKA, WV US",0.8684,COOP:465747,METERS,-81.25
130,200.9,1931-01-01,1975-07-01,39.98333,"MC MECHEN DAM 13, WV US",0.9982,COOP:465847,METERS,-80.73333
131,244.1,1933-07-01,1948-12-01,39.15,"MOOREFIELD MC NEILL, WV US",0.9997,COOP:465855,METERS,-78.9
132,745.5,1955-09-01,1988-12-01,37.98333,"MCROSS, WV US",0.9849,COOP:465871,METERS,-80.75
133,945.2,1989-02-01,2015-11-01,38.05856,"QUINWOOD, WV US",0.994,COOP:465875,METERS,-80.69893
134,747.1,1961-07-01,1962-11-01,37.88333,"SMOOT, WV US",0.9989,COOP:465886,METERS,-80.66667
135,237.4,1931-01-01,2015-11-01,39.46998,"MIDDLEBOURNE 3 ESE, WV US",0.9951,COOP:465963,METERS,-80.85708
136,552.0,1938-03-01,1954-07-01,38.95,"MIDVALE, WV US",0.9847,COOP:465984,METERS,-80.08333
137,271.3,1931-01-01,2015-11-01,39.0461,"MOOREFIELD 1 SSE, WV US",0.8038,COOP:466163,METERS,-78.9664
138,262.1,1949-01-01,1964-12-01,39.2,"MOOREFIELD MC NEILL, WV US",0.9792,COOP:466168,METERS,-78.85
139,373.6,1945-11-01,2015-11-01,39.64981,"MORGANTOWN MUNICIPAL AIRPORT, WV US",0.9893,COOP:466202,METERS,-79.92064
140,320.0,1931-01-01,1952-05-01,39.63333,"MORGANTOWN 1, WV US",0.9222,COOP:466207,METERS,-79.95
141,251.5,1931-01-01,2015-11-01,39.6203,"MORGANTOWN LOCK AND DAM, WV US",0.9765,COOP:466212,METERS,-79.9698
142,189.0,1963-07-01,2015-11-01,39.9055,"MOUNDSVILLE, WV US",0.9316,COOP:466248,METERS,-80.7549
143,317.0,1937-03-01,1954-11-01,39.21667,"MOUNT CLARE, WV US",0.9342,COOP:466276,METERS,-80.33333
144,595.3,1998-09-01,2015-11-01,38.18789,"MOUNT NEBO 1 S, WV US",1.0,COOP:466284,METERS,-80.84841
145,869.0,1951-05-12,1972-08-01,39.28333,"MOUNT STORM, WV US",0.996,COOP:466293,METERS,-79.23333
146,476.7,1993-01-01,2015-11-01,37.57844,"MULLENS 3 E, WV US",0.9783,COOP:466325,METERS,-81.32724
147,369.1,1941-01-01,1979-12-26,37.86667,"NAOMA, WV US",0.9033,COOP:466362,METERS,-81.48333
148,205.7,1931-01-01,2015-11-01,40.5261,"NEW CUMBERLAND L D, OH US",0.8391,COOP:466442,METERS,-80.6275
149,214.0,1931-01-01,1975-03-01,39.68333,"NEW MARTINSVILLE 4 N, WV US",0.985,COOP:466467,METERS,-80.85
150,621.8,1941-11-01,2013-05-01,37.9715,"OAK HILL, WV US",0.9906,COOP:466591,METERS,-81.1507
151,402.3,1997-02-01,2015-11-01,37.67614,"OCEANA 2 SE, WV US",0.987,COOP:466600,METERS,-81.62106
152,292.0,1945-08-01,1973-07-01,39.50932,"CACAPON ST PARK NUMBER 2, WV US",0.9405,COOP:466674,METERS,-78.29739
153,976.0,1931-01-01,1938-10-01,38.66667,"OSCEOLA, WV US",0.9894,COOP:466742,METERS,-79.66667
154,245.3,1948-06-01,2015-11-01,39.33948,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",0.9371,COOP:466849,METERS,-81.44379
155,180.7,1948-01-01,2015-11-01,39.28115,"PARKERSBURG, WV US",0.9963,COOP:466859,METERS,-81.55694
156,541.0,1931-01-01,2015-11-01,39.0736,"PARSONS 3 SE, WV US",0.9146,COOP:466867,METERS,-79.634
157,580.0,1952-11-01,1955-05-01,39.1,"PARSONS 2, WV US",0.5816,COOP:466868,METERS,-79.68333
158,615.7,1979-11-01,2002-11-01,37.34528,"PAYNESVILLE 1 N, VA US",0.9314,COOP:466900,METERS,-81.90806
159,677.0,1980-05-01,1980-06-01,37.35,"PAYNESVILLE 1 NW, WV US",0.998,COOP:466905,METERS,-81.88333
160,178.0,2001-06-01,2015-11-01,38.41969,"PEA RIDGE PSD, WV US",0.9885,COOP:466912,METERS,-82.29879
161,292.6,1994-06-01,2015-11-01,38.99706,"PETERSBURG, WV US",0.9535,COOP:466952,METERS,-79.1342
162,307.8,1948-01-01,1970-12-01,39.0,"PETERSBURG, WV US",1.0,COOP:466954,METERS,-79.11667
163,366.1,1971-10-01,1978-06-01,38.96667,"PETERSBURG 3 SW, WV US",0.4198,COOP:466956,METERS,-79.16667
164,342.9,1979-05-01,1993-11-01,38.88333,"PETERSBURG 9 SSW, WV US",0.7884,COOP:466960,METERS,-79.2
165,396.2,1931-01-01,2010-12-01,39.1461,"PHILIPPI, WV US",0.9938,COOP:466982,METERS,-80.0411
166,877.8,1994-12-01,2011-12-01,38.67889,"PICKENS 2 N, WV US",0.9853,COOP:466989,METERS,-80.19583
167,844.3,1931-01-01,1986-08-01,38.66667,"PICKENS 1, WV US",0.9611,COOP:466991,METERS,-80.21667
168,823.9,1939-10-01,1947-04-01,38.65,"PICKENS 2, WV US",1.0,COOP:466996,METERS,-80.21667
169,1021.1,1986-10-01,1989-06-01,38.61667,"PICKENS 2, WV US",0.9398,COOP:466998,METERS,-80.21667
170,1066.5,1989-12-01,1994-09-01,38.61667,"PICKENS 4 SSE, WV US",0.983,COOP:467001,METERS,-80.18333
171,320.0,1931-01-01,1966-09-01,39.48333,"PIEDMONT, MD US",0.9768,COOP:467004,METERS,-79.03333
172,195.1,1981-10-01,2015-11-01,40.1478,"PIKE ISLAND LOCK AND DAM, WV US",1.0,COOP:467018,METERS,-80.7014
173,402.6,1942-01-01,2015-11-01,37.57408,"PINEVILLE, WV US",0.9775,COOP:467029,METERS,-81.53548
174,174.0,1931-01-01,1954-03-01,38.85,"POINT PLEASANT, WV US",1.0,COOP:467105,METERS,-82.13333
175,170.7,1931-01-01,1937-08-01,38.91667,"POINT PLEASANT DAM 25, OH US",1.0,COOP:467109,METERS,-82.13333
176,192.0,1951-06-01,1957-02-01,38.91667,"POINT PLEASANT 6 NNE, WV US",0.9992,COOP:467110,METERS,-82.06667
177,185.9,1962-06-01,1977-06-01,38.91667,"POINT PLEASANT 5 NNE, WV US",0.7735,COOP:467112,METERS,-82.11667
178,326.1,1946-04-01,1954-11-01,39.05,"POLK CREEK, WV US",0.9902,COOP:467115,METERS,-80.56667
179,725.7,1940-07-01,2015-11-01,37.3854,"PRINCETON, WV US",0.9989,COOP:467207,METERS,-81.08233
180,189.0,1953-01-01,1953-01-01,38.47083,"QUEEN SHOALS, WV US",0.9819,COOP:467265,METERS,-81.28417
181,177.1,1969-10-01,2015-11-01,38.91862,"RACINE LOCKS AND DAM, WV US",0.9982,COOP:467287,METERS,-81.91088
182,737.9,1931-01-01,1955-06-01,37.96667,"RAINELLE, WV US",0.9934,COOP:467306,METERS,-80.78333
183,170.7,2003-08-01,2008-12-01,39.3247,"RANSON 4 NW, WV US",0.9838,COOP:467342,METERS,-77.9202
184,177.1,1931-01-01,1980-07-01,38.95,"RAVENSWOOD LOCK PARK, WV US",0.9967,COOP:467352,METERS,-81.76667
185,389.2,1997-12-01,2015-11-01,37.59677,"R.D. BAILEY LAKE, WV US",0.9862,COOP:467372,METERS,-81.82439
186,537.1,1965-01-01,1978-03-01,39.5,"REEDSVILLE EXPERIMENTAL FARM, WV US",1.0,COOP:467427,METERS,-79.83333
187,580.0,1941-01-01,1967-07-01,37.96667,"RENICK 2 S, WV US",0.9751,COOP:467444,METERS,-80.35
188,655.9,1967-08-01,1984-04-01,38.0,"RENICK 2, WV US",1.0,COOP:467449,METERS,-80.36667
189,634.0,1985-03-01,2011-12-01,37.9914,"RENICK 3, WV US",0.9968,COOP:467455,METERS,-80.3644
190,668.1,1931-01-01,1951-08-01,38.25,"RICHWOOD, WV US",0.9557,COOP:467502,METERS,-80.55
191,732.1,1951-09-01,1977-11-01,38.23333,"RICHWOOD, WV US",0.5619,COOP:467503,METERS,-80.55
192,929.9,1952-06-01,1960-08-01,38.26667,"RICHWOOD 3 NNE, WV US",0.9695,COOP:467504,METERS,-80.51667
193,941.8,1978-09-01,1985-12-01,38.2062,"RICHWOOD 1 SSE, WV US",0.8748,COOP:467505,METERS,-80.5205
194,941.8,1986-01-01,2012-12-01,38.2062,"RICHWOOD 1 SSE, WV US",0.9969,COOP:467513,METERS,-80.5205
195,331.9,1945-09-01,1954-11-01,38.95,"RT FORK OF STONECOAL, WV US",1.0,COOP:467536,METERS,-80.33333
196,185.3,1941-11-01,2015-11-01,38.81727,"RIPLEY, WV US",0.9269,COOP:467552,METERS,-81.71178
197,320.0,1931-01-01,1960-12-01,38.93333,"ROANOKE, WV US",0.9944,COOP:467598,METERS,-80.48333
198,174.0,1931-01-01,1939-03-01,38.65,"ROBERTSBURG, WV US",1.0,COOP:467614,METERS,-81.96667
199,533.1,1953-01-01,2015-11-01,38.8561,"ROCK CAVE 2 NE, WV US",0.3629,COOP:467649,METERS,-80.3074
200,317.0,1936-09-01,1954-11-01,39.13333,"ROCKFORD, WV US",0.9453,COOP:467658,METERS,-80.33333
201,317.0,1945-09-01,1954-11-01,38.98333,"ROHRBOUGH, WV US",0.9912,COOP:467718,METERS,-80.5
202,219.5,1931-01-01,2015-11-01,39.33898,"ROMNEY 1 SW, WV US",0.9303,COOP:467730,METERS,-78.77106
203,228.6,1999-04-01,2015-11-01,38.7778,"ROSEDALE 3 NNW, WV US",0.9999,COOP:467743,METERS,-80.9636
204,433.7,1931-01-01,2015-11-01,39.3419,"ROWLESBURG 1, WV US",0.9775,COOP:467785,METERS,-79.6697
205,,1948-08-01,1949-01-01,39.35,"ROWLESBURG 2, WV US",0.4963,COOP:467790,,-79.66667
206,207.3,1931-01-01,1944-12-01,38.65,"RYAN, WV US",0.9999,COOP:467846,METERS,-81.46667
207,196.9,2007-10-01,2015-11-01,38.3833,"SAINT ALBANS, WV US",1.0,COOP:467852,METERS,-81.8339
208,198.1,1931-01-01,1965-09-01,39.38333,"ST MARYS, WV US",0.9185,COOP:467875,METERS,-81.2
209,320.0,1937-06-01,1959-04-01,39.28333,"SALEM, WV US",0.7986,COOP:467883,METERS,-80.56667
210,342.0,1957-07-01,1962-06-01,39.3,"SALEM JACOBS RUN 1, WV US",0.983,COOP:467884,METERS,-80.58333
211,326.1,1957-07-01,1958-02-01,39.3,"SALEM JACOBS RUN 2, WV US",0.8768,COOP:467885,METERS,-80.56667
212,326.1,1957-07-01,1959-12-01,39.26667,"SALEM PATTERSON FORK, WV US",0.8658,COOP:467886,METERS,-80.55
213,348.1,1957-07-01,1961-12-01,39.25,"SALEM PATTERSON LEFT, WV US",0.8696,COOP:467887,METERS,-80.56667
214,351.1,1957-07-01,1959-09-01,39.26667,"SALEM PATTERSON RIGH, WV US",0.4073,COOP:467888,METERS,-80.58333
215,342.0,1957-07-01,1962-10-01,39.28333,"SALEM POST ROGERS, WV US",0.0799,COOP:467889,METERS,-80.6
216,328.9,1945-09-01,1954-11-01,38.91667,"SAND FORK, WV US",0.9731,COOP:467901,METERS,-80.43333
217,203.6,1997-02-01,2015-11-01,38.98173,"SANDYVILLE 9 NE, WV US",1.0,COOP:467918,METERS,-81.56597
218,746.8,1939-05-01,2000-03-01,38.33333,"SENECA STATE FOREST, WV US",0.647,COOP:468051,METERS,-79.925
219,811.1,1939-06-01,1954-03-01,37.7,"SHADY SPRINGS 2 ESE, WV US",0.7865,COOP:468083,METERS,-81.05
220,271.0,1931-01-01,1938-11-01,37.91667,"SHARPLES, WV US",0.9686,COOP:468100,METERS,-81.78333
221,85.6,1979-03-01,1998-10-01,39.4344,"SHEPHERDSTOWN, WV US",0.0084,COOP:468123,METERS,-77.8019
222,278.0,1937-06-01,1954-06-01,39.38333,"SHINNSTON, WV US",1.0,COOP:468145,METERS,-80.3
223,1067.1,1980-11-01,1986-10-01,38.71667,"SINKS OF GANDY, WV US",0.9863,COOP:468172,METERS,-79.63333
224,192.6,2010-11-01,2015-11-01,38.51708,"SISSONVILLE 1 SW, WV US",1.0,COOP:468191,METERS,-81.64542
225,246.9,1941-02-01,1984-12-30,39.28333,"SMITHBURG, WV US",0.8533,COOP:468274,METERS,-80.73333
226,231.6,1950-07-01,2014-01-01,39.073,"SMITHVILLE, WV US",1.0,COOP:468286,METERS,-81.0986
227,747.1,1962-12-01,1964-03-01,37.88333,"SMOOT, WV US",1.0,COOP:468295,METERS,-80.66667
228,1463.6,1975-02-01,2015-11-01,38.40137,"SNOWSHOE, WV US",0.9715,COOP:468308,METERS,-79.99521
229,175.6,1998-10-01,2012-03-01,38.7506,"SOUTHSIDE 3 NNW, WV US",0.9999,COOP:468351,METERS,-81.9808
230,296.3,1931-01-01,2015-11-01,38.80088,"SPENCER, WV US",0.9784,COOP:468384,METERS,-81.35846
231,244.1,1938-12-01,1963-12-01,39.46667,"SPRINGFIELD 1 N, WV US",0.8637,COOP:468409,METERS,-78.7
232,1388.1,1931-01-01,1950-10-01,38.7,"SPRUCE KNOB, WV US",0.9874,COOP:468432,METERS,-79.53333
233,929.9,1950-11-01,1988-10-01,38.68333,"SPRUCE KNOB, WV US",1.0,COOP:468433,METERS,-79.51667
234,318.5,1999-12-01,2015-11-01,39.00462,"STONEWALL JACKSON DAM, WV US",0.9948,COOP:468522,METERS,-80.47408
235,1036.9,1931-01-01,1971-12-01,39.13333,"STONY RIVER DAM, WV US",0.9899,COOP:468536,METERS,-79.3
236,990.9,1972-01-01,1975-03-01,39.16667,"STONY RIVER DAM 2, WV US",0.2823,COOP:468538,METERS,-79.28333
237,360.0,1946-04-01,1954-11-01,38.83333,"SUGARCAMP RUN, WV US",0.9998,COOP:468580,METERS,-80.41667
238,533.4,1996-01-01,2012-12-01,38.57,"SUGAR GROVE 4 NNE, WV US",0.897,COOP:468589,METERS,-79.2758
239,588.9,1934-06-01,1966-12-01,38.28333,"SUMMERSVILLE, WV US",0.8593,COOP:468608,METERS,-80.83333
240,538.9,1966-07-01,2015-11-01,38.22015,"SUMMERSVILLE LAKE, WV US",0.9966,COOP:468614,METERS,-80.89378
241,274.9,1931-01-01,1948-12-01,38.66667,"SUTTON, WV US",0.9999,COOP:468652,METERS,-80.7
242,274.9,1948-08-05,1949-05-01,38.66667,"SUTTON 1 E, WV US",0.998,COOP:468657,METERS,-80.7
243,264.6,1941-09-01,2015-11-01,38.66026,"SUTTON LAKE, WV US",0.9473,COOP:468662,METERS,-80.6964
244,412.1,1949-05-01,1951-05-01,38.65,"SUTTON 3 SE, WV US",0.998,COOP:468667,METERS,-80.66667
245,305.1,1945-03-01,1954-11-01,39.23333,"SYCAMORE CREEK, WV US",0.9912,COOP:468699,METERS,-80.41667
246,801.6,1931-01-01,2015-11-01,39.4467,"TERRA ALTA NUMBER 1, WV US",0.7547,COOP:468777,METERS,-79.5469
247,790.0,1948-08-03,1970-08-31,39.45,"TERRA ALTA, WV US",0.9451,COOP:468782,METERS,-79.55
248,917.4,1931-01-01,1995-12-01,39.15,"THOMAS, WV US",0.9987,COOP:468807,METERS,-79.5
249,899.2,1934-09-01,1943-12-01,38.55,"THORNWOOD, WV US",1.0,COOP:468819,METERS,-79.75
250,326.1,1985-07-01,1991-04-01,37.95,"THURMOND, WV US",0.986,COOP:468844,METERS,-81.08333
251,335.3,1998-09-01,2007-08-01,38.36139,"TORNADO 2 NW, WV US",1.0,COOP:468893,METERS,-81.84972
252,213.4,1948-08-01,1995-09-01,38.7,"TRIBBLE, WV US",0.8895,COOP:468924,METERS,-81.85
253,376.4,1948-08-01,2015-11-01,39.31343,"TYGART DAM, WV US",0.2661,COOP:468986,METERS,-80.02985
254,643.1,1931-01-01,2012-12-01,37.5436,"UNION 3 SSE, WV US",0.9753,COOP:469011,METERS,-80.5336
255,328.9,1946-04-01,1954-11-01,39.26667,"UPPER DAVISSON RUN, WV US",0.9229,COOP:469036,METERS,-80.43333
256,326.1,1946-04-01,1954-02-01,39.23333,"UPPER SYCAMORE CREEK, WV US",0.7791,COOP:469044,METERS,-80.45
257,469.4,1931-01-01,1998-08-01,38.78333,"UPPER TRACT, WV US",0.2746,COOP:469049,METERS,-79.28333
258,613.0,1958-01-01,1973-09-01,38.76667,"VALLEY BEND, WV US",1.0,COOP:469068,METERS,-79.91667
259,307.8,1931-01-01,1954-11-01,39.1,"VALLEY CHAPEL, WV US",0.9966,COOP:469072,METERS,-80.4
260,739.1,1938-03-01,2013-08-01,38.5453,"VALLEY HEAD, WV US",0.9788,COOP:469086,METERS,-80.0369
261,335.9,1931-01-01,1980-07-01,38.93333,"VANDALIA, WV US",0.9849,COOP:469104,METERS,-80.4
262,192.0,1941-04-01,1959-10-01,39.35,"VIENNA BRISCOE, WV US",0.9147,COOP:469168,METERS,-81.53333
263,292.6,1931-01-01,2015-11-01,39.10592,"WARDENSVILLE R M FARM, WV US",0.9922,COOP:469281,METERS,-78.58089
264,182.9,1931-01-01,1968-06-01,39.25,"WASHINGTON DAM 19, OH US",0.9956,COOP:469309,METERS,-81.7
265,182.9,1949-03-01,1949-03-01,39.26667,"WASHINGTON DAM 19 UP, OH US",0.9819,COOP:469310,METERS,-81.7
266,182.9,1931-01-01,1949-02-01,38.226,"WAYNE 2, WV US",1.0,COOP:469321,METERS,-82.4431
267,182.9,1963-10-01,2013-12-01,38.226,"WAYNE 2, WV US",0.8374,COOP:469323,METERS,-82.4431
268,461.5,1941-11-01,2012-12-01,38.4738,"WEBSTER SPRINGS, WV US",0.7095,COOP:469333,METERS,-80.4086
269,563.9,1990-01-01,2006-10-01,38.53583,"WEBSTER SPRINGS 8 N, WV US",0.9902,COOP:469336,METERS,-80.41694
270,317.0,1949-12-01,1976-06-01,40.4,"WEIRTON, WV US",0.9968,COOP:469345,METERS,-80.6
271,429.8,1998-09-01,2009-08-01,37.4203,"WELCH, WV US",0.9999,COOP:469355,METERS,-81.6161
272,201.2,1931-01-01,2004-04-01,40.27528,"WELLSBURG WATER TREATMENT P, WV US",0.8443,COOP:469368,METERS,-80.61194
273,204.8,1976-01-01,1978-05-01,37.8663,"LOGAN, WV US",0.8258,COOP:469416,METERS,-81.98441
274,298.4,1931-01-01,1954-12-01,39.2,"WEST MILFORD, WV US",0.9826,COOP:469428,METERS,-80.4
275,311.8,1931-01-01,2011-12-01,39.044,"WESTON, WV US",0.9949,COOP:469436,METERS,-80.4725
276,305.1,1963-10-01,1971-04-01,39.3,"WEST UNION, WV US",1.0,COOP:469450,METERS,-80.78333
277,245.7,1971-05-01,2015-11-01,39.29056,"WEST UNION 2, WV US",0.9439,COOP:469458,METERS,-80.76871
278,196.6,1987-09-01,2015-11-01,40.0567,"WHEELING, WV US",0.9794,COOP:469482,METERS,-80.7283
279,195.1,1975-11-01,1981-09-01,40.1478,"PIKE ISLAND LOCK AND DAM, WV US",1.0,COOP:469484,METERS,-80.7014
280,364.3,1948-05-01,1953-07-01,40.16994,"WHEELING OHIO CO AIRPORT, WV US",0.9839,COOP:469487,METERS,-80.64406
281,195.1,1931-01-01,1976-03-01,40.1478,"PIKE ISLAND LOCK AND DAM, WV US",1.0,COOP:469492,METERS,-80.7014
282,584.9,1931-01-01,2015-11-01,37.78839,"WHITE SULPHUR SPRINGS, WV US",1.0,COOP:469522,METERS,-80.30835
283,250.9,2001-11-01,2010-04-01,37.9876,"WHITESVILLE, WV US",0.873,COOP:469527,METERS,-81.5428
284,348.1,1960-09-01,1966-12-01,38.46667,"WIDEN, WV US",0.9869,COOP:469554,METERS,-80.86667
285,204.2,1931-01-01,1993-07-01,37.66667,"WILLIAMSON, KY US",0.9827,COOP:469605,METERS,-82.28333
286,209.7,1951-09-01,2015-11-01,37.67802,"WILLIAMSON, WV US",0.9027,COOP:469610,METERS,-82.28909
287,457.2,1998-10-01,2001-07-01,37.68778,"WILLIAMSON 2 NE, WV US",0.9999,COOP:469613,METERS,-82.25611
288,189.3,1931-01-01,2015-11-01,38.5277,"WINFIELD LOCKS, WV US",0.9932,COOP:469683,METERS,-81.91535
289,174.0,1949-01-01,1949-01-01,38.53333,"WINFIELD LOCKS UPPER, WV US",0.9819,COOP:469684,METERS,-81.86667
290,192.0,1948-08-01,1949-04-30,38.23333,"YAWKEY, WV US",1.0,COOP:469805,METERS,-81.96667
291,232.3,1987-07-01,2015-11-01,42.63753,"AFTON JANESVILLE WWTP, WI US",0.997,COOP:470045,METERS,-89.06424
292,294.1,2007-02-01,2015-11-01,43.423,"ALLENTON WWTP, WI US",1.0,COOP:470080,METERS,-88.3522
293,204.2,1937-01-01,2015-11-01,44.32684,"ALMA DAM 4, WI US",0.9726,COOP:470124,METERS,-91.91933
294,326.1,1931-01-01,2015-11-01,45.301,"AMERY, WI US",0.9971,COOP:470175,METERS,-92.363
295,463.0,1931-01-01,2015-11-01,45.16043,"ANTIGO, WI US",0.9667,COOP:470239,METERS,-89.11304
296,241.4,1931-01-01,2015-11-01,44.27703,"APPLETON, WI US",0.9853,COOP:470265,METERS,-88.43772
297,265.2,1971-10-01,2015-11-01,43.04118,"UW ARBORETUM MADISON, WI US",0.9924,COOP:470273,METERS,-89.42872
298,242.3,2001-03-01,2015-11-01,42.69948,"ARGYLE WWTP, WI US",0.6327,COOP:470287,METERS,-89.86938
299,317.0,1931-01-01,1971-02-01,43.33333,"ARLINGTON, WI US",0.9773,COOP:470307,METERS,-89.36667
300,320.6,1962-06-01,2015-11-01,43.30417,"ARLINGTON, WI US",0.9953,COOP:470308,METERS,-89.3453
301,251.8,1998-07-01,2015-11-01,46.5522,"ASHLAND 3 S, WI US",0.9712,COOP:470347,METERS,-90.9161
302,198.1,1931-01-01,2014-01-01,46.583,"ASHLAND EXPERIMENTAL FARM, WI US",0.9978,COOP:470349,METERS,-90.9678
303,292.6,2003-03-01,2015-11-01,44.68246,"AUGUSTA RANGER STATION, WI US",0.9867,COOP:470382,METERS,-91.13561
304,396.8,1943-11-01,1953-05-01,45.78333,"BABBS ISLAND, WI US",0.8523,COOP:470448,METERS,-90.75
305,297.2,1948-08-01,2015-11-01,44.3077,"BABCOCK 1 WNW, WI US",0.3057,COOP:470456,METERS,-90.1313
306,335.3,1948-01-01,2015-11-01,44.9633,"BALDWIN, WI US",0.9558,COOP:470486,METERS,-92.3905
307,247.8,1939-09-01,2015-11-01,43.45827,"BARABOO WWTP, WI US",0.9858,COOP:470516,METERS,-89.72691
308,249.9,1938-05-01,2005-04-01,46.88333,"BAYFIELD 6 N, WI US",0.9838,COOP:470603,METERS,-90.81667
309,187.5,2015-01-01,2015-11-01,46.7873,"BAYFIELD FISH HATCHERY, WI US",1.0,COOP:470604,METERS,-90.8641
310,262.4,1948-08-01,2015-11-01,43.44274,"BEAVER DAM WWTP, WI US",0.9666,COOP:470645,METERS,-88.84517
